,ilce_adi,mahalle_adi,mahalle_uavt,cok_agir_hasarli_bina_sayisi,agir_hasarli_bina_sayisi,orta_hasarli_bina_sayisi,hafif_hasarli_bina_sayisi,can_kaybi_sayisi,agir_yarali_sayisi,hastanede_tedavi_sayisi,hafif_yarali_sayisi,dogalgaz_boru_hasari,icme_suyu_boru_hasari,atik_su_boru_hasari,gecici_barinma,1980_oncesi,1980-2000_arasi,2000_sonrasi,1-4 kat_arasi,5-9 kat_arasi,9-19 kat_arasi,mahalle_nufus,segment
0,ADALAR,BURGAZADA,40139,54,99,256,241,8,6,24,42,0,0,1,398,433.0,214.0,173.0,802.0,18.0,0.0,1455,3
1,ADALAR,HEYBELÝADA,40142,101,175,423,393,25,21,66,113,1,1,2,763,836.0,347.0,212.0,1359.0,36.0,0.0,4158,1
2,ADALAR,KINALIADA,40143,53,97,287,302,5,3,15,27,0,1,1,420,610.0,244.0,158.0,923.0,89.0,0.0,1795,1
3,ADALAR,MADEN,40140,104,192,483,484,22,18,64,113,1,1,2,847,863.0,510.0,308.0,1637.0,44.0,0.0,4349,1
4,ADALAR,NÝZAM,40141,101,180,445,422,16,13,48,83,1,2,2,687,842.0,426.0,217.0,1434.0,51.0,0.0,3150,1
5,ARNAVUTKÖY,ADNAN MENDERES,40490,1,3,21,57,0,0,1,3,0,0,0,89,0.0,244.0,121.0,353.0,12.0,0.0,3996,3
6,ARNAVUTKÖY,ANADOLU,99359,2,13,108,371,0,0,8,26,1,1,1,659,0.0,1360.0,845.0,1647.0,555.0,3.0,33177,0
7,ARNAVUTKÖY,ARNAVUTKÖY MERKEZ,40478,1,6,51,199,0,0,2,10,0,1,1,273,0.0,685.0,589.0,797.0,470.0,7.0,18695,3
8,ARNAVUTKÖY,ATATÜRK,40482,1,6,49,129,0,0,2,8,0,0,0,209,0.0,565.0,216.0,754.0,27.0,0.0,7726,3
9,ARNAVUTKÖY,BAKLALI,191981,1,5,23,65,0,0,0,0,0,0,0,26,0.0,332.0,184.0,515.0,1.0,0.0,825,3
10,ARNAVUTKÖY,BALABAN,191983,0,1,7,25,0,0,0,0,0,0,0,7,0.0,242.0,53.0,295.0,0.0,0.0,413,3
11,ARNAVUTKÖY,BOÐAZKÖY ÝSTÝKLAL,40483,2,14,95,249,0,0,3,10,0,1,1,246,90.0,864.0,540.0,1452.0,42.0,0.0,9925,3
12,ARNAVUTKÖY,BOLLUCA,40487,1,6,46,125,0,0,1,5,0,0,0,177,0.0,578.0,185.0,716.0,47.0,0.0,6984,3
13,ARNAVUTKÖY,BOYALIK,191985,1,4,21,63,0,0,0,0,0,0,0,24,0.0,313.0,205.0,514.0,4.0,0.0,674,3
14,ARNAVUTKÖY,ÇÝLÝNGÝR,40494,1,5,28,76,0,0,0,0,0,0,0,38,0.0,315.0,176.0,485.0,6.0,0.0,1072,3
15,ARNAVUTKÖY,DELÝKLÝKAYA,40910,1,7,50,120,0,0,0,2,1,1,1,173,0.0,291.0,279.0,478.0,36.0,56.0,4857,3
16,ARNAVUTKÖY,DURSUNKÖY,40911,1,5,18,45,0,0,0,1,0,0,0,22,0.0,204.0,72.0,276.0,0.0,0.0,464,3
17,ARNAVUTKÖY,DURUSU,40915,0,2,10,30,0,0,0,0,0,0,0,16,0.0,208.0,43.0,251.0,0.0,0.0,792,3
18,ARNAVUTKÖY,FATÝH,40495,1,4,21,59,0,0,0,1,0,0,0,51,0.0,219.0,198.0,406.0,11.0,0.0,2484,3
19,ARNAVUTKÖY,HACIMAÞLI,191975,0,3,16,41,0,0,0,0,0,0,0,20,1.0,137.0,107.0,244.0,1.0,0.0,551,3
20,ARNAVUTKÖY,HADIMKÖY,40913,1,7,63,203,0,0,0,4,1,1,1,387,0.0,418.0,793.0,909.0,229.0,73.0,21598,3
21,ARNAVUTKÖY,HARAÇÇI,40489,2,12,82,230,0,0,0,4,1,1,1,209,0.0,813.0,622.0,1356.0,79.0,0.0,8297,3
22,ARNAVUTKÖY,HASTANE,40912,1,6,45,147,0,0,0,5,0,0,0,148,0.0,434.0,391.0,578.0,237.0,10.0,8205,3
23,ARNAVUTKÖY,HÝCRET,40486,0,3,24,61,0,0,0,2,0,0,0,91,0.0,221.0,113.0,323.0,11.0,0.0,3086,3
24,ARNAVUTKÖY,ÝMRAHOR,40481,3,17,96,255,0,0,2,11,1,1,1,301,0.0,1141.0,471.0,1585.0,27.0,0.0,10052,3
25,ARNAVUTKÖY,ÝSLAMBEY,40479,2,11,88,268,0,0,4,18,1,0,1,395,0.0,1184.0,481.0,1452.0,204.0,9.0,18832,3
26,ARNAVUTKÖY,KARABURUN,191987,0,3,32,112,0,0,0,0,0,0,0,34,0.0,404.0,710.0,1110.0,4.0,0.0,1521,3
27,ARNAVUTKÖY,KARLIBAYIR,40488,2,9,60,186,0,0,1,8,0,0,1,188,0.0,669.0,465.0,944.0,183.0,7.0,8308,3
28,ARNAVUTKÖY,MAREÞAL FEVZÝ ÇAKMAK,40493,1,6,50,141,0,0,0,1,0,1,1,115,0.0,458.0,450.0,881.0,27.0,0.0,4611,3
29,ARNAVUTKÖY,MAVÝGÖL,40485,1,6,53,146,0,0,0,3,0,0,0,146,0.0,420.0,520.0,907.0,33.0,0.0,7412,3
30,ARNAVUTKÖY,MEHMET AKÝF ERSOY,40491,1,4,26,73,0,0,0,3,0,0,1,132,0.0,255.0,218.0,465.0,8.0,0.0,6349,3
31,ARNAVUTKÖY,MUSTAFA KEMAL PAÞA,99358,1,7,53,161,0,0,3,11,0,0,1,254,0.0,707.0,273.0,843.0,137.0,0.0,12585,3
32,ARNAVUTKÖY,NENEHATUN,99357,1,5,43,124,0,0,0,7,0,0,1,180,0.0,561.0,223.0,707.0,77.0,0.0,8344,3
33,ARNAVUTKÖY,ÖMERLÝ,40906,1,7,49,124,0,0,0,3,1,0,0,189,0.0,273.0,329.0,477.0,83.0,42.0,6818,3
34,ARNAVUTKÖY,SAZLIBOSNA,40907,0,5,26,68,0,0,0,1,0,0,0,46,0.0,338.0,55.0,393.0,0.0,0.0,1149,3
35,ARNAVUTKÖY,TAÞOLUK,40492,1,6,44,122,0,0,1,6,0,0,1,120,0.0,607.0,179.0,750.0,36.0,0.0,5816,3
36,ARNAVUTKÖY,TAYAKADIN,191977,3,12,57,162,0,0,0,1,0,0,0,92,0.0,817.0,487.0,1301.0,3.0,0.0,5242,3
37,ARNAVUTKÖY,TERKOS,40914,1,4,19,58,0,0,0,0,0,0,0,22,0.0,428.0,132.0,560.0,0.0,0.0,935,3
38,ARNAVUTKÖY,YASSIÖREN,191989,0,1,12,41,0,0,0,0,0,0,0,11,0.0,0.0,342.0,316.0,24.0,2.0,561,3
39,ARNAVUTKÖY,YAVUZ SELÝM,40480,2,9,64,180,0,0,1,9,0,0,1,250,0.0,968.0,204.0,1113.0,58.0,1.0,11217,3
40,ARNAVUTKÖY,YENÝKÖY,191979,1,5,39,121,0,0,0,0,0,1,1,43,0.0,190.0,836.0,1026.0,0.0,0.0,1397,3
41,ARNAVUTKÖY,YEÞÝLBAYIR,40908,1,4,27,69,0,0,0,0,0,0,0,29,0.0,172.0,208.0,357.0,23.0,0.0,600,3
42,ARNAVUTKÖY,YUNUS EMRE,40484,1,10,88,244,0,0,5,16,0,0,1,403,5.0,1168.0,327.0,1421.0,78.0,1.0,16085,3
43,ATAÞEHÝR,AÞIKVEYSEL,98687,5,18,102,266,4,3,12,26,0,0,0,465,792.0,181.0,199.0,886.0,266.0,20.0,13225,3
44,ATAÞEHÝR,ATATÜRK,99749,2,12,76,209,2,0,11,30,0,1,1,706,49.0,386.0,416.0,455.0,234.0,162.0,30063,3
45,ATAÞEHÝR,BARBAROS,40527,14,50,248,498,11,9,42,88,1,1,2,1281,571.0,725.0,596.0,1585.0,205.0,102.0,32487,1
46,ATAÞEHÝR,ESATPAÞA,40793,5,20,140,422,3,1,14,33,0,0,1,598,997.0,396.0,733.0,1474.0,597.0,55.0,26866,1
47,ATAÞEHÝR,FERHATPAÞA,40577,4,26,191,493,0,0,5,26,1,1,2,784,4.0,845.0,1135.0,1370.0,599.0,15.0,22254,0
48,ATAÞEHÝR,FETIH,40795,1,3,26,102,1,0,3,7,0,0,0,203,55.0,339.0,160.0,265.0,262.0,27.0,12218,3
49,ATAÞEHÝR,ÝÇERENKÖY,40530,23,76,465,1180,19,8,61,133,1,1,3,2792,1610.0,1809.0,1203.0,2950.0,1302.0,370.0,76344,1
50,ATAÞEHÝR,ÝNÖNÜ,40534,4,17,115,392,2,0,14,36,0,0,1,775,89.0,445.0,887.0,504.0,898.0,19.0,28456,1
51,ATAÞEHÝR,KAYIÞDAÐI,40533,10,52,352,785,7,2,31,76,1,1,2,1930,311.0,1394.0,1273.0,2245.0,723.0,10.0,41757,0
52,ATAÞEHÝR,KÜÇÜKBAKKALKÖY,40531,13,41,200,501,11,6,35,71,1,1,2,1284,478.0,292.0,957.0,850.0,611.0,266.0,29032,1
53,ATAÞEHÝR,MEVLANA,99516,1,8,64,188,2,0,7,20,0,0,0,470,32.0,723.0,135.0,617.0,221.0,52.0,18832,3
54,ATAÞEHÝR,MÝMAR SÝNAN,99519,2,13,81,203,1,0,7,18,0,0,0,370,51.0,722.0,135.0,771.0,135.0,2.0,10637,3
55,ATAÞEHÝR,MUSTAFA KEMAL,40740,8,28,145,345,6,4,18,40,0,0,1,643,914.0,374.0,164.0,1170.0,282.0,0.0,15033,1
56,ATAÞEHÝR,ÖRNEK,40816,9,31,181,463,7,4,25,54,0,0,1,966,760.0,367.0,732.0,1166.0,667.0,26.0,27615,1
57,ATAÞEHÝR,YENÝ ÇAMLICA,40746,5,24,152,319,3,1,11,28,0,0,1,630,184.0,793.0,350.0,1192.0,109.0,26.0,14109,3
58,ATAÞEHÝR,YENÝSAHRA,40526,17,51,205,397,10,9,32,64,0,0,1,671,782.0,378.0,264.0,1216.0,207.0,1.0,11428,1
59,ATAÞEHÝR,YENÝÞEHÝR,99517,0,1,13,70,0,0,2,5,1,1,0,134,56.0,128.0,212.0,58.0,225.0,113.0,13016,3
60,AVCILAR,AMBARLI,40146,26,105,388,634,67,35,191,364,2,2,7,3699,354.0,941.0,323.0,561.0,1009.0,48.0,38318,2
61,AVCILAR,CÝHANGÝR,40148,37,169,688,1171,87,46,252,496,3,4,9,5464,282.0,1376.0,1391.0,1324.0,1694.0,31.0,62149,2
62,AVCILAR,DENÝZKÖÞKLER,40147,33,138,516,843,74,39,212,409,2,3,7,4086,379.0,1370.0,402.0,725.0,1387.0,39.0,45942,2
63,AVCILAR,FÝRUZKÖY,40152,19,150,676,1005,18,7,61,135,2,2,7,2073,586.0,1598.0,927.0,2703.0,397.0,11.0,22496,0
64,AVCILAR,GÜMÜÞPALA,40151,27,115,446,750,63,34,184,353,2,2,6,3833,303.0,1111.0,475.0,617.0,1253.0,19.0,41317,2
65,AVCILAR,MERKEZ,40145,17,64,253,471,44,23,124,241,1,1,4,2751,371.0,552.0,185.0,189.0,848.0,71.0,31820,1
66,AVCILAR,MUSTAFA KEMALPAÞA,40150,21,91,416,821,47,25,134,274,1,2,4,3863,258.0,973.0,717.0,498.0,1443.0,7.0,47027,2
67,AVCILAR,TAHTAKALE,40154,5,52,321,658,3,1,26,76,1,1,1,2247,4.0,1549.0,958.0,1956.0,339.0,216.0,53209,0
68,AVCILAR,ÜNÝVERSÝTE,40149,12,64,276,480,19,9,55,113,1,1,4,1617,59.0,574.0,626.0,578.0,655.0,26.0,21621,1
69,AVCILAR,YEÞÝLKENT,40153,36,313,1565,2452,43,20,146,338,4,4,5,5308,0.0,4243.0,3875.0,7362.0,735.0,21.0,71783,2
70,BAÐCILAR,100. YIL,40176,6,22,186,665,7,3,25,61,0,0,1,1233,195.0,2175.0,436.0,1233.0,1555.0,18.0,49136,1
71,BAÐCILAR,BAÐLAR,40155,36,86,315,455,33,19,90,165,1,1,3,3267,239.0,677.0,356.0,771.0,462.0,39.0,50755,1
72,BAÐCILAR,BARBAROS,40157,36,74,273,453,50,28,133,242,0,1,2,2646,298.0,487.0,359.0,364.0,776.0,4.0,15683,1
73,BAÐCILAR,ÇINAR,40163,45,86,360,720,82,45,215,390,1,1,2,2548,469.0,1045.0,228.0,424.0,1304.0,14.0,21929,2
74,BAÐCILAR,DEMÝRKAPI,40171,43,108,509,1013,71,39,192,368,1,1,3,3443,250.0,1835.0,504.0,987.0,1554.0,48.0,36588,2
75,BAÐCILAR,EVREN,40169,54,144,657,1233,70,38,190,367,1,2,4,3236,229.0,2099.0,832.0,1291.0,1840.0,29.0,55446,2
76,BAÐCILAR,FATÝH,40172,25,62,334,808,40,21,107,208,1,1,2,2332,214.0,1996.0,288.0,975.0,1520.0,3.0,45242,1
77,BAÐCILAR,FEVZÝ ÇAKMAK,40173,27,64,311,673,44,24,118,224,1,1,2,2593,333.0,1044.0,370.0,576.0,1142.0,29.0,35448,1
78,BAÐCILAR,GÖZTEPE,40175,19,53,287,683,25,15,71,144,1,1,2,1930,135.0,1714.0,257.0,1085.0,989.0,32.0,37553,1
79,BAÐCILAR,GÜNEÞLÝ,40168,47,114,507,961,71,39,190,358,1,1,3,4189,213.0,1642.0,555.0,852.0,1503.0,55.0,46831,2
80,BAÐCILAR,HÜRRÝYET,40156,49,99,367,570,65,35,171,307,1,1,2,2802,449.0,644.0,391.0,602.0,856.0,26.0,25196,2
81,BAÐCILAR,ÝNÖNÜ,40159,46,90,326,525,64,38,169,304,0,1,2,2718,320.0,825.0,217.0,564.0,793.0,5.0,24735,1
82,BAÐCILAR,KAZIM KARABEKÝR,40158,46,94,360,607,66,38,174,316,1,1,2,3061,352.0,749.0,432.0,539.0,992.0,2.0,28688,2
83,BAÐCILAR,KEMALPAÞA,40174,20,50,284,682,30,16,81,160,0,0,1,2045,259.0,1457.0,267.0,843.0,1138.0,2.0,34581,1
84,BAÐCILAR,KÝRAZLI,40166,51,119,501,902,76,42,203,380,1,1,3,4099,263.0,1572.0,457.0,925.0,1333.0,34.0,43390,2
85,BAÐCILAR,MAHMUTBEY,40170,47,144,694,1236,39,23,110,209,1,2,5,1740,266.0,3585.0,434.0,3428.0,802.0,55.0,24596,0
86,BAÐCILAR,MERKEZ,40162,26,52,221,434,52,28,137,251,1,0,2,2323,180.0,621.0,243.0,305.0,722.0,17.0,26146,1
87,BAÐCILAR,SANCAKTEPE,40164,23,49,215,419,35,19,92,171,0,1,2,1620,229.0,657.0,170.0,363.0,688.0,5.0,19528,1
88,BAÐCILAR,YAVUZ SELÝM,40165,30,69,298,568,47,26,125,234,1,1,2,2432,239.0,901.0,311.0,536.0,897.0,18.0,28833,1
89,BAÐCILAR,YENÝGÜN,40161,24,43,186,373,54,29,138,250,0,0,2,2068,246.0,519.0,112.0,169.0,707.0,1.0,23112,1
90,BAÐCILAR,YENÝMAHALLE,40167,29,73,332,634,48,26,128,242,1,1,2,2821,137.0,1236.0,247.0,619.0,953.0,48.0,34907,1
91,BAÐCILAR,YILDIZTEPE,40160,67,130,478,783,110,61,289,518,1,1,3,4367,557.0,1066.0,355.0,697.0,1260.0,21.0,40160,2
92,BAHÇELÝEVLER,BAHÇELÝEVLER,40177,81,147,488,752,185,99,480,838,2,3,6,6193,728.0,878.0,359.0,835.0,1014.0,116.0,61832,2
93,BAHÇELÝEVLER,CUMHURÝYET,40181,47,87,362,680,97,53,254,459,1,1,3,3989,196.0,1136.0,271.0,310.0,1285.0,8.0,33552,2
94,BAHÇELÝEVLER,ÇOBANÇEÞME,40184,62,125,469,751,83,44,217,393,2,2,4,3437,108.0,1539.0,230.0,649.0,1216.0,12.0,41720,2
95,BAHÇELÝEVLER,FEVZÝ ÇAKMAK,40185,37,71,276,470,70,36,180,326,1,1,2,2848,145.0,881.0,78.0,184.0,917.0,3.0,26191,1
96,BAHÇELÝEVLER,HÜRRÝYET,40187,56,105,432,757,128,69,335,601,1,1,4,4906,107.0,1491.0,129.0,185.0,1517.0,25.0,47377,2
97,BAHÇELÝEVLER,KOCASÝNAN MERKEZ,40182,71,151,611,1088,148,83,394,723,2,2,6,6969,152.0,1623.0,848.0,815.0,1785.0,23.0,72738,2
98,BAHÇELÝEVLER,SÝYAVUÞPAÞA,40179,88,143,521,922,220,117,567,989,1,2,4,6781,793.0,1308.0,58.0,111.0,2034.0,14.0,57641,2
99,BAHÇELÝEVLER,SOÐANLI,40180,74,126,537,1059,189,101,491,875,1,2,4,6850,476.0,1745.0,166.0,143.0,2234.0,10.0,65868,2
100,BAHÇELÝEVLER,ÞÝRÝNEVLER,40178,105,171,592,945,230,122,592,1028,2,2,6,6563,577.0,1434.0,230.0,299.0,1910.0,32.0,71388,2
101,BAHÇELÝEVLER,YENÝBOSNA MERKEZ,40183,74,162,553,796,71,41,193,352,2,3,7,3588,365.0,1263.0,567.0,1234.0,897.0,64.0,34683,2
102,BAHÇELÝEVLER,ZAFER,40186,101,202,827,1466,212,114,558,1015,2,2,6,9075,245.0,2185.0,965.0,599.0,2789.0,7.0,85464,2
103,BAKIRKÖY,ATAKÖY 1. KISIM,40202,6,10,24,32,12,6,31,52,1,0,1,204,61.0,7.0,27.0,39.0,42.0,14.0,1667,3
104,BAKIRKÖY,ATAKÖY 2-5-6. KISIM,40194,16,27,61,77,68,36,176,295,1,1,2,1760,123.0,8.0,93.0,108.0,74.0,42.0,13671,1
105,BAKIRKÖY,ATAKÖY 3-4-11. KISIM,40201,18,30,75,89,43,23,110,185,1,1,2,1131,156.0,93.0,11.0,82.0,170.0,8.0,8150,1
106,BAKIRKÖY,ATAKÖY 7-8-9-10. KISIM,40196,16,38,126,199,63,33,165,291,1,1,4,2371,3.0,426.0,107.0,239.0,226.0,71.0,24444,1
107,BAKIRKÖY,BASINKÖY,40200,62,93,200,167,47,35,123,208,1,1,4,1114,184.0,358.0,108.0,614.0,36.0,0.0,5932,1
108,BAKIRKÖY,CEVÝZLÝK,40192,39,63,188,271,29,16,74,127,0,1,1,663,332.0,259.0,110.0,198.0,501.0,2.0,5363,1
109,BAKIRKÖY,KARTALTEPE,40197,82,132,393,567,166,89,424,725,1,2,4,4460,775.0,641.0,57.0,414.0,1056.0,3.0,37778,2
110,BAKIRKÖY,OSMANÝYE,40188,44,83,259,349,87,47,225,391,1,1,3,2766,339.0,363.0,290.0,512.0,470.0,10.0,24126,2
111,BAKIRKÖY,SAKIZAÐACI,40191,34,50,131,176,41,23,104,176,0,0,1,1092,300.0,143.0,29.0,77.0,385.0,10.0,8137,1
112,BAKIRKÖY,ÞENLÝKKÖY,40199,110,234,593,488,122,68,324,561,3,3,8,4483,357.0,1134.0,320.0,1644.0,166.0,1.0,28206,2
113,BAKIRKÖY,YENÝMAHALLE,40190,34,50,132,186,42,23,108,182,0,0,1,894,319.0,126.0,48.0,134.0,359.0,0.0,6953,1
114,BAKIRKÖY,YEÞÝLKÖY,40189,201,310,696,621,161,92,413,695,3,4,11,3776,894.0,848.0,590.0,1755.0,554.0,23.0,23785,2
